Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
66.198.178.249-192.168.1.20-3846-135-6,66.198.178.249,3846,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1298,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.8320493066258,1298.0,0.0,1298.0,1298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,770.4160246533129,770.4160246533129,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
167.17.162.214-192.168.1.20-3847-135-6,167.17.162.214,3847,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1286,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.2099533437013,1286.0,0.0,1286.0,1286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,777.6049766718506,777.6049766718506,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
82.234.151.162-192.168.1.20-3849-135-6,82.234.151.162,3849,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1447,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.1700069108501,1447.0,0.0,1447.0,1447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,691.0850034554251,691.0850034554251,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
216.24.100.160-192.168.1.20-3850-135-6,216.24.100.160,3850,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1282,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0624024960998,1282.0,0.0,1282.0,1282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,780.0312012480499,780.0312012480499,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
119.115.126.174-192.168.1.20-3851-135-6,119.115.126.174,3851,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1281,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.28024980484,1281.0,0.0,1281.0,1281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,780.64012490242,780.64012490242,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
177.199.169.159-192.168.1.20-3852-135-6,177.199.169.159,3852,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1285,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.4202334630352,1285.0,0.0,1285.0,1285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,778.2101167315176,778.2101167315176,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
173.198.42.62-192.168.1.20-3853-135-6,173.198.42.62,3853,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1290,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.387596899225,1290.0,0.0,1290.0,1290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,775.1937984496125,775.1937984496125,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
220.42.27.250-192.168.1.20-3854-135-6,220.42.27.250,3854,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1443,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.001386001386,1443.0,0.0,1443.0,1443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,693.000693000693,693.000693000693,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
173.33.198.49-192.168.1.20-3855-135-6,173.33.198.49,3855,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1690,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.4319526627219,1690.0,0.0,1690.0,1690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,591.7159763313609,591.7159763313609,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
13.192.146.167-192.168.1.20-3856-135-6,13.192.146.167,3856,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1280,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.4999999999998,1280.0,0.0,1280.0,1280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,781.2499999999999,781.2499999999999,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
4.179.25.163-192.168.1.20-3857-135-6,4.179.25.163,3857,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1297,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0200462606015,1297.0,0.0,1297.0,1297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,771.0100231303007,771.0100231303007,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
45.32.101.0-192.168.1.20-3858-135-6,45.32.101.0,3858,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1283,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.846453624318,1283.0,0.0,1283.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,779.423226812159,779.423226812159,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
167.250.213.86-192.168.1.20-3859-135-6,167.250.213.86,3859,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1296,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.2098765432097,1296.0,0.0,1296.0,1296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,771.6049382716049,771.6049382716049,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
142.141.167.143-192.168.1.20-3860-135-6,142.141.167.143,3860,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1296,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.2098765432097,1296.0,0.0,1296.0,1296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,771.6049382716049,771.6049382716049,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
167.50.235.173-192.168.1.20-3861-135-6,167.50.235.173,3861,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1291,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.1866769945777,1291.0,0.0,1291.0,1291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,774.5933384972889,774.5933384972889,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
94.115.112.162-192.168.1.20-3862-135-6,94.115.112.162,3862,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1304,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.7423312883436,1304.0,0.0,1304.0,1304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,766.8711656441718,766.8711656441718,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
155.209.171.91-192.168.1.20-3864-135-6,155.209.171.91,3864,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1274,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.8587127158555,1274.0,0.0,1274.0,1274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,784.9293563579278,784.9293563579278,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
139.173.146.241-192.168.1.20-3865-135-6,139.173.146.241,3865,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1283,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.846453624318,1283.0,0.0,1283.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,779.423226812159,779.423226812159,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
154.2.159.187-192.168.1.20-3866-135-6,154.2.159.187,3866,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1283,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.846453624318,1283.0,0.0,1283.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,779.423226812159,779.423226812159,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
209.235.108.174-192.168.1.20-3867-135-6,209.235.108.174,3867,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1285,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.4202334630352,1285.0,0.0,1285.0,1285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,778.2101167315176,778.2101167315176,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
123.52.47.243-192.168.1.20-3868-135-6,123.52.47.243,3868,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1276,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.398119122257,1276.0,0.0,1276.0,1276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,783.6990595611285,783.6990595611285,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
75.108.52.177-192.168.1.20-3869-135-6,75.108.52.177,3869,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1296,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.2098765432097,1296.0,0.0,1296.0,1296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,771.6049382716049,771.6049382716049,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
110.146.94.173-192.168.1.20-3870-135-6,110.146.94.173,3870,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1284,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.632398753894,1284.0,0.0,1284.0,1284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,778.816199376947,778.816199376947,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
147.53.192.92-192.168.1.20-3871-135-6,147.53.192.92,3871,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1398,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.615164520744,1398.0,0.0,1398.0,1398.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,715.307582260372,715.307582260372,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
101.79.186.177-192.168.1.20-3872-135-6,101.79.186.177,3872,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1412,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.4305949008499,1412.0,0.0,1412.0,1412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,708.2152974504249,708.2152974504249,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
101.162.172.99-192.168.1.20-3873-135-6,101.162.172.99,3873,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1284,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.632398753894,1284.0,0.0,1284.0,1284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,778.816199376947,778.816199376947,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
216.54.70.39-192.168.1.20-3874-135-6,216.54.70.39,3874,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1279,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.721657544957,1279.0,0.0,1279.0,1279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,781.8608287724785,781.8608287724785,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
89.17.100.187-192.168.1.20-3875-135-6,89.17.100.187,3875,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1439,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.8540653231412,1439.0,0.0,1439.0,1439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,694.9270326615706,694.9270326615706,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
65.192.73.147-192.168.1.20-3876-135-6,65.192.73.147,3876,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1313,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.2292460015233,1313.0,0.0,1313.0,1313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,761.6146230007616,761.6146230007616,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
62.80.167.50-192.168.1.20-3877-135-6,62.80.167.50,3877,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1432,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.6480446927376,1432.0,0.0,1432.0,1432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,698.3240223463688,698.3240223463688,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
129.197.46.114-192.168.1.20-3878-135-6,129.197.46.114,3878,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1418,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.4372355430182,1418.0,0.0,1418.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,705.2186177715091,705.2186177715091,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
115.223.157.70-192.168.1.20-3881-135-6,115.223.157.70,3881,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1276,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.398119122257,1276.0,0.0,1276.0,1276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,783.6990595611285,783.6990595611285,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
205.110.100.87-192.168.1.20-3882-135-6,205.110.100.87,3882,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1322,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.8593040847202,1322.0,0.0,1322.0,1322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,756.4296520423601,756.4296520423601,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
16.243.220.167-192.168.1.20-3883-135-6,16.243.220.167,3883,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1297,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0200462606015,1297.0,0.0,1297.0,1297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,771.0100231303007,771.0100231303007,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
159.81.111.197-192.168.1.20-3884-135-6,159.81.111.197,3884,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1300,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.4615384615386,1300.0,0.0,1300.0,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,769.2307692307693,769.2307692307693,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
108.159.76.142-192.168.1.20-3885-135-6,108.159.76.142,3885,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1281,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.28024980484,1281.0,0.0,1281.0,1281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,780.64012490242,780.64012490242,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
172.210.81.111-192.168.1.20-3886-135-6,172.210.81.111,3886,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1282,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0624024960998,1282.0,0.0,1282.0,1282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,780.0312012480499,780.0312012480499,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
143.157.178.242-192.168.1.20-3887-135-6,143.157.178.242,3887,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1275,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.627450980392,1275.0,0.0,1275.0,1275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,784.313725490196,784.313725490196,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
70.78.213.31-192.168.1.20-3888-135-6,70.78.213.31,3888,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1280,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.4999999999998,1280.0,0.0,1280.0,1280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,781.2499999999999,781.2499999999999,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
50.242.208.163-192.168.1.20-3889-135-6,50.242.208.163,3889,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1280,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.4999999999998,1280.0,0.0,1280.0,1280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,781.2499999999999,781.2499999999999,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
47.242.187.57-192.168.1.20-3890-135-6,47.242.187.57,3890,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1273,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0919088766693,1273.0,0.0,1273.0,1273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,785.5459544383347,785.5459544383347,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
112.242.101.172-192.168.1.20-3891-135-6,112.242.101.172,3891,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1276,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.398119122257,1276.0,0.0,1276.0,1276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,783.6990595611285,783.6990595611285,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
63.108.211.92-192.168.1.20-3893-135-6,63.108.211.92,3893,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1278,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.9452269170579,1278.0,0.0,1278.0,1278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,782.4726134585289,782.4726134585289,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
108.85.110.92-192.168.1.20-3894-135-6,108.85.110.92,3894,192.168.1.20,135,6,16/03/2026 09:55:37 上午,1291,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.1866769945777,1291.0,0.0,1291.0,1291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,774.5933384972889,774.5933384972889,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
