Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.8-251.159.1.54-0-0-0,134.221.96.8,0,251.159.1.54,0,0,16/03/2026 10:26:08 上午,1264,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1582.2784810126584,1264.0,0.0,1264.0,1264.0,1264.0,1264.0,0.0,1264.0,1264.0,0,0,0,0,0,0,0,0,0,0,0,1582.2784810126584,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.8-223.5.5.5-63782-53-17,192.168.1.8,63782,223.5.5.5,53,17,16/03/2026 10:26:08 上午,158373,2,2,68.0,458.0,34.0,34.0,34.0,0.0,229.0,229.0,229.0,0.0,3321.2731968201647,25.256830394069695,52791.0,65966.80284051971,126859.0,360.0,31154.0,31154.0,0.0,31154.0,31154.0,360.0,360.0,0.0,360.0,360.0,0,0,0,0,16,16,12.628415197034847,12.628415197034847,34.0,229.0,112.0,106.80589871350739,11407.5,0,0,0,0,0,0,0,0,1.0,140.0,34.0,229.0,0,0,0,526,4,3321,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.8-251.159.1.51-0-0-0,134.221.96.8,0,251.159.1.51,0,0,16/03/2026 10:26:08 上午,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11049.723756906076,181.0,0.0,181.0,181.0,181.0,181.0,0.0,181.0,181.0,0,0,0,0,0,0,0,0,0,0,0,11049.723756906076,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.2-62.146.3.112-0-0-0,134.221.96.2,0,62.146.3.112,0,0,16/03/2026 10:26:14 上午,9984492,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2003106417432154,9984492.0,0.0,9984492.0,9984492.0,9984492.0,9984492.0,0.0,9984492.0,9984492.0,0,0,0,0,0,0,0,0,0,0,0,0.2003106417432154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9984492.0,0.0,9984492.0,9984492.0,NeedManualLabel
134.221.96.0-26.41.0.20-0-0-0,134.221.96.0,0,26.41.0.20,0,0,16/03/2026 10:26:04 上午,30071331,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09976279400469504,1.50356655E7,303.3488091290289,1.503588E7,1.5035451E7,3.0071331E7,1.50356655E7,303.3488091290289,1.503588E7,1.5035451E7,0,0,0,0,0,0,0,0,0,0,0,0.09976279400469504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.50356655E7,303.3488091290289,1.503588E7,1.5035451E7,NeedManualLabel
255.250.8.0-0.0.0.0-0-0-0,255.250.8.0,0,0.0.0.0,0,0,16/03/2026 10:26:00 上午,44969676,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.22237207134870174,4996630.666666667,693.4938716383912,4997861.0,4995646.0,4.4969676E7,4996630.666666667,693.4938716383912,4997861.0,4995646.0,0,0,0,0,0,0,0,0,0,0,0,0.22237207134870174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.8-223.5.5.5-56514-53-17,192.168.1.8,56514,223.5.5.5,53,17,16/03/2026 10:26:08 上午,157420,2,2,68.0,586.0,34.0,34.0,34.0,0.0,293.0,293.0,293.0,0.0,4154.491170118155,25.409731927328167,52473.33333333333,57367.15299135327,117392.0,8605.0,31423.0,31423.0,0.0,31423.0,31423.0,117392.0,117392.0,0.0,117392.0,117392.0,0,0,0,0,16,16,12.704865963664083,12.704865963664083,34.0,293.0,137.6,141.86014239383803,20124.3,0,0,0,0,0,0,0,0,1.0,172.0,34.0,293.0,0,0,0,654,4,4154,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.1-42.212.0.51-0-0-0,134.221.96.1,0,42.212.0.51,0,0,16/03/2026 10:26:09 上午,32499,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,61.54035508784886,32499.0,0.0,32499.0,32499.0,32499.0,32499.0,0.0,32499.0,32499.0,0,0,0,0,0,0,0,0,0,0,0,61.54035508784886,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.8-142.251.45.142-54315-443-6,192.168.1.8,54315,142.251.45.142,443,6,16/03/2026 10:26:24 上午,14994743,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3334501965122043,3748685.75,3093719.1954019116,7995969.0,1000650.0,1.4994743E7,3748685.75,3093719.1954019116,7995969.0,1000650.0,0,0,0,0,0,0,0,0,0,160,0,0.3334501965122043,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,32,6998774.0,0.0,6998774.0,6998774.0,7995969.0,0.0,7995969.0,7995969.0,NeedManualLabel
192.168.1.8-223.5.5.5-52031-53-17,192.168.1.8,52031,223.5.5.5,53,17,16/03/2026 10:26:09 上午,41369,1,1,32.0,250.0,32.0,32.0,32.0,0.0,250.0,250.0,250.0,0.0,6816.698494041431,48.34537939036476,41369.0,0.0,41369.0,41369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,24.17268969518238,24.17268969518238,32.0,250.0,104.66666666666667,125.86235868333841,15841.333333333334,0,0,0,0,0,0,0,0,1.0,157.0,32.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,16/03/2026 10:26:11 上午,26434933,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15131492862115442,8811644.333333334,6226502.8874541065,1.284508E7,1640522.0,2.6434933E7,8811644.333333334,6226502.8874541065,1.284508E7,1640522.0,0,0,0,0,0,0,0,0,0,0,0,0.15131492862115442,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1640522.0,0.0,1640522.0,1640522.0,1.23972055E7,633390.1921410688,1.284508E7,1.1949331E7,NeedManualLabel
192.168.1.8-223.5.5.5-54197-53-17,192.168.1.8,54197,223.5.5.5,53,17,16/03/2026 10:26:24 上午,43144,1,1,44.0,148.0,44.0,44.0,44.0,0.0,148.0,148.0,148.0,0.0,4450.213239384387,46.35638791025403,43144.0,0.0,43144.0,43144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,23.178193955127014,23.178193955127014,44.0,148.0,78.66666666666666,60.04442799572108,3605.333333333333,0,0,0,0,0,0,0,0,1.0,118.0,44.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
